X	Y	Long	Lat	Z
70000.00	-50000.00	-45.2667	-17.3167	-45.657
70000.00	-45000.00	-45.2667	-17.3000	-51.250
70000.00	-40000.00	-45.2667	-17.2833	-56.920
70000.00	-35000.00	-45.2667	-17.2667	-62.432
70000.00	-30000.00	-45.2667	-17.2500	-67.498
70000.00	-25000.00	-45.2667	-17.2333	-71.787
70000.00	-20000.00	-45.2667	-17.2167	-74.955
70000.00	-15000.00	-45.2667	-17.2000	-76.683
70000.00	-10000.00	-45.2667	-17.1833	-76.730
70000.00	-5000.00	-45.2667	-17.1667	-74.969
70000.00	0.00	-45.2667	-17.1500	-71.422
70000.00	5000.00	-45.2667	-17.1333	-66.266
70000.00	10000.00	-45.2667	-17.1167	-59.815
70000.00	15000.00	-45.2667	-17.1000	-52.471
70000.00	20000.00	-45.2667	-17.0833	-44.676
70000.00	25000.00	-45.2667	-17.0667	-36.850
70000.00	30000.00	-45.2667	-17.0500	-29.352
70000.00	35000.00	-45.2667	-17.0333	-22.453
70000.00	40000.00	-45.2667	-17.0167	-16.323
70000.00	45000.00	-45.2667	-17.0000	-11.048
70000.00	50000.00	-45.2667	-16.9833	-6.637
70000.00	55000.00	-45.2667	-16.9667	-3.047
70000.00	60000.00	-45.2667	-16.9500	-0.203
70000.00	65000.00	-45.2667	-16.9333	1.991
70000.00	70000.00	-45.2667	-16.9167	3.632
70000.00	75000.00	-45.2667	-16.9000	4.816
70000.00	80000.00	-45.2667	-16.8833	5.630
70000.00	85000.00	-45.2667	-16.8667	6.151
70000.00	90000.00	-45.2667	-16.8500	6.444
70000.00	95000.00	-45.2667	-16.8333	6.563
70000.00	100000.00	-45.2667	-16.8167	6.551
70000.00	105000.00	-45.2667	-16.8000	6.443
70000.00	110000.00	-45.2667	-16.7833	6.267
70000.00	115000.00	-45.2667	-16.7667	6.045
70000.00	120000.00	-45.2667	-16.7500	5.794
70000.00	125000.00	-45.2667	-16.7333	5.525
70000.00	130000.00	-45.2667	-16.7167	5.247
70000.00	135000.00	-45.2667	-16.7000	4.969
70000.00	140000.00	-45.2667	-16.6833	4.695
70000.00	145000.00	-45.2667	-16.6667	4.428
70000.00	150000.00	-45.2667	-16.6500	4.171
75000.00	-100000.00	-45.2667	-16.6333	-10.871
75000.00	-95000.00	-45.2667	-16.6167	-12.601
75000.00	-90000.00	-45.2667	-16.6000	-14.587
75000.00	-85000.00	-45.2667	-16.5833	-16.861
75000.00	-80000.00	-45.2667	-16.5667	-19.447
75000.00	-75000.00	-45.2667	-16.5500	-22.372
75000.00	-70000.00	-45.2667	-16.5333	-25.650
75000.00	-65000.00	-45.2667	-16.5167	-29.285
75000.00	-60000.00	-45.2667	-16.5000	-33.266
75000.00	-55000.00	-45.2500	-18.2500	-37.554
75000.00	-50000.00	-45.2500	-18.2333	-42.080
75000.00	-45000.00	-45.2500	-18.2167	-46.739
75000.00	-40000.00	-45.2500	-18.2000	-51.383
75000.00	-35000.00	-45.2500	-18.1833	-55.819
75000.00	-30000.00	-45.2500	-18.1667	-59.822
75000.00	-25000.00	-45.2500	-18.1500	-63.140
75000.00	-20000.00	-45.2500	-18.1333	-65.519
75000.00	-15000.00	-45.2500	-18.1167	-66.735
75000.00	-10000.00	-45.2500	-18.1000	-66.618
75000.00	-5000.00	-45.2500	-18.0833	-65.088
75000.00	0.00	-45.2500	-18.0667	-62.168
75000.00	5000.00	-45.2500	-18.0500	-57.991
75000.00	10000.00	-45.2500	-18.0333	-52.784
75000.00	15000.00	-45.2500	-18.0167	-46.841
75000.00	20000.00	-45.2500	-18.0000	-40.488
75000.00	25000.00	-45.2500	-17.9833	-34.040
75000.00	30000.00	-45.2500	-17.9667	-27.777
75000.00	35000.00	-45.2500	-17.9500	-21.918
75000.00	40000.00	-45.2500	-17.9333	-16.615
75000.00	45000.00	-45.2500	-17.9167	-11.956
75000.00	50000.00	-45.2500	-17.9000	-7.970
75000.00	55000.00	-45.2500	-17.8833	-4.644
75000.00	60000.00	-45.2500	-17.8667	-1.934
75000.00	65000.00	-45.2500	-17.8500	0.222
75000.00	70000.00	-45.2500	-17.8333	1.897
75000.00	75000.00	-45.2500	-17.8167	3.162
75000.00	80000.00	-45.2500	-17.8000	4.086
75000.00	85000.00	-45.2500	-17.7833	4.733
75000.00	90000.00	-45.2500	-17.7667	5.156
75000.00	95000.00	-45.2500	-17.7500	5.405
75000.00	100000.00	-45.2500	-17.7333	5.517
75000.00	105000.00	-45.2500	-17.7167	5.525
75000.00	110000.00	-45.2500	-17.7000	5.456
75000.00	115000.00	-45.2500	-17.6833	5.331
75000.00	120000.00	-45.2500	-17.6667	5.166
75000.00	125000.00	-45.2500	-17.6500	4.973
75000.00	130000.00	-45.2500	-17.6333	4.764
75000.00	135000.00	-45.2500	-17.6167	4.546
75000.00	140000.00	-45.2500	-17.6000	4.325
75000.00	145000.00	-45.2500	-17.5833	4.104
75000.00	150000.00	-45.2500	-17.5667	3.887
80000.00	-100000.00	-45.2500	-17.5500	-10.944
80000.00	-95000.00	-45.2500	-17.5333	-12.577
80000.00	-90000.00	-45.2500	-17.5167	-14.433
80000.00	-85000.00	-45.2500	-17.5000	-16.534
80000.00	-80000.00	-45.2500	-17.4833	-18.896
80000.00	-75000.00	-45.2500	-17.4667	-21.535
80000.00	-70000.00	-45.2500	-17.4500	-24.455
80000.00	-65000.00	-45.2500	-17.4333	-27.651
80000.00	-60000.00	-45.2500	-17.4167	-31.102
80000.00	-55000.00	-45.2500	-17.4000	-34.767
80000.00	-50000.00	-45.2500	-17.3833	-38.579
80000.00	-45000.00	-45.2500	-17.3667	-42.443
80000.00	-40000.00	-45.2500	-17.3500	-46.235
80000.00	-35000.00	-45.2500	-17.3333	-49.799
80000.00	-30000.00	-45.2500	-17.3167	-52.958
80000.00	-25000.00	-45.2500	-17.3000	-55.522
80000.00	-20000.00	-45.2500	-17.2833	-57.304
80000.00	-15000.00	-45.2500	-17.2667	-58.145
80000.00	-10000.00	-45.2500	-17.2500	-57.927
80000.00	-5000.00	-45.2500	-17.2333	-56.597
80000.00	0.00	-45.2500	-17.2167	-54.180
80000.00	5000.00	-45.2500	-17.2000	-50.774
80000.00	10000.00	-45.2500	-17.1833	-46.547
80000.00	15000.00	-45.2500	-17.1667	-41.715
80000.00	20000.00	-45.2500	-17.1500	-36.519
80000.00	25000.00	-45.2500	-17.1333	-31.198
80000.00	30000.00	-45.2500	-17.1167	-25.968
80000.00	35000.00	-45.2500	-17.1000	-21.007
80000.00	40000.00	-45.2500	-17.0833	-16.443
80000.00	45000.00	-45.2500	-17.0667	-12.361
80000.00	50000.00	-45.2500	-17.0500	-8.800
80000.00	55000.00	-45.2500	-17.0333	-5.764
80000.00	60000.00	-45.2500	-17.0167	-3.231
80000.00	65000.00	-45.2500	-17.0000	-1.163
80000.00	70000.00	-45.2500	-16.9833	0.491
80000.00	75000.00	-45.2500	-16.9667	1.784
80000.00	80000.00	-45.2500	-16.9500	2.770
80000.00	85000.00	-45.2500	-16.9333	3.499
80000.00	90000.00	-45.2500	-16.9167	4.017
80000.00	95000.00	-45.2500	-16.9000	4.364
80000.00	100000.00	-45.2500	-16.8833	4.574
80000.00	105000.00	-45.2500	-16.8667	4.678
80000.00	110000.00	-45.2500	-16.8500	4.698
80000.00	115000.00	-45.2500	-16.8333	4.655
80000.00	120000.00	-45.2500	-16.8167	4.566
80000.00	125000.00	-45.2500	-16.8000	4.442
80000.00	130000.00	-45.2500	-16.7833	4.294
80000.00	135000.00	-45.2500	-16.7667	4.131
80000.00	140000.00	-45.2500	-16.7500	3.958
80000.00	145000.00	-45.2500	-16.7333	3.781
80000.00	150000.00	-45.2500	-16.7167	3.602
85000.00	-100000.00	-45.2500	-16.7000	-10.898
85000.00	-95000.00	-45.2500	-16.6833	-12.425
85000.00	-90000.00	-45.2500	-16.6667	-14.143
85000.00	-85000.00	-45.2500	-16.6500	-16.067
85000.00	-80000.00	-45.2500	-16.6333	-18.206
85000.00	-75000.00	-45.2500	-16.6167	-20.569
85000.00	-70000.00	-45.2500	-16.6000	-23.152
85000.00	-65000.00	-45.2500	-16.5833	-25.944
85000.00	-60000.00	-45.2500	-16.5667	-28.920
85000.00	-55000.00	-45.2500	-16.5500	-32.038
85000.00	-50000.00	-45.2500	-16.5333	-35.237
85000.00	-45000.00	-45.2500	-16.5167	-38.435
85000.00	-40000.00	-45.2500	-16.5000	-41.526
85000.00	-35000.00	-45.2333	-18.2500	-44.388
85000.00	-30000.00	-45.2333	-18.2333	-46.881
85000.00	-25000.00	-45.2333	-18.2167	-48.862
85000.00	-20000.00	-45.2333	-18.2000	-50.195
85000.00	-15000.00	-45.2333	-18.1833	-50.763
85000.00	-10000.00	-45.2333	-18.1667	-50.486
85000.00	-5000.00	-45.2333	-18.1500	-49.330
85000.00	0.00	-45.2333	-18.1333	-47.317
85000.00	5000.00	-45.2333	-18.1167	-44.522
85000.00	10000.00	-45.2333	-18.1000	-41.069
85000.00	15000.00	-45.2333	-18.0833	-37.119
85000.00	20000.00	-45.2333	-18.0667	-32.852
85000.00	25000.00	-45.2333	-18.0500	-28.449
85000.00	30000.00	-45.2333	-18.0333	-24.078
85000.00	35000.00	-45.2333	-18.0167	-19.879
85000.00	40000.00	-45.2333	-18.0000	-15.964
85000.00	45000.00	-45.2333	-17.9833	-12.406
85000.00	50000.00	-45.2333	-17.9667	-9.249
85000.00	55000.00	-45.2333	-17.9500	-6.507
85000.00	60000.00	-45.2333	-17.9333	-4.174
85000.00	65000.00	-45.2333	-17.9167	-2.225
85000.00	70000.00	-45.2333	-17.9000	-0.629
85000.00	75000.00	-45.2333	-17.8833	0.654
85000.00	80000.00	-45.2333	-17.8667	1.664
85000.00	85000.00	-45.2333	-17.8500	2.441
85000.00	90000.00	-45.2333	-17.8333	3.021
85000.00	95000.00	-45.2333	-17.8167	3.440
85000.00	100000.00	-45.2333	-17.8000	3.725
85000.00	105000.00	-45.2333	-17.7833	3.904
85000.00	110000.00	-45.2333	-17.7667	3.997
85000.00	115000.00	-45.2333	-17.7500	4.024
85000.00	120000.00	-45.2333	-17.7333	3.999
85000.00	125000.00	-45.2333	-17.7167	3.936
85000.00	130000.00	-45.2333	-17.7000	3.843
85000.00	135000.00	-45.2333	-17.6833	3.729
85000.00	140000.00	-45.2333	-17.6667	3.601
85000.00	145000.00	-45.2333	-17.6500	3.463
85000.00	150000.00	-45.2333	-17.6333	3.320
90000.00	-100000.00	-45.2333	-17.6167	-10.755
90000.00	-95000.00	-45.2333	-17.6000	-12.170
90000.00	-90000.00	-45.2333	-17.5833	-13.748
90000.00	-85000.00	-45.2333	-17.5667	-15.497
90000.00	-80000.00	-45.2333	-17.5500	-17.422
90000.00	-75000.00	-45.2333	-17.5333	-19.524
90000.00	-70000.00	-45.2333	-17.5167	-21.797
90000.00	-65000.00	-45.2333	-17.5000	-24.225
90000.00	-60000.00	-45.2333	-17.4833	-26.781
90000.00	-55000.00	-45.2333	-17.4667	-29.426
90000.00	-50000.00	-45.2333	-17.4500	-32.105
90000.00	-45000.00	-45.2333	-17.4333	-34.748
90000.00	-40000.00	-45.2333	-17.4167	-37.267
90000.00	-35000.00	-45.2333	-17.4000	-39.565
90000.00	-30000.00	-45.2333	-17.3833	-41.535
90000.00	-25000.00	-45.2333	-17.3667	-43.067
90000.00	-20000.00	-45.2333	-17.3500	-44.060
90000.00	-15000.00	-45.2333	-17.3333	-44.432
90000.00	-10000.00	-45.2333	-17.3167	-44.126
90000.00	-5000.00	-45.2333	-17.3000	-43.120
90000.00	0.00	-45.2333	-17.2833	-41.434
90000.00	5000.00	-45.2333	-17.2667	-39.125
90000.00	10000.00	-45.2333	-17.2500	-36.287
90000.00	15000.00	-45.2333	-17.2333	-33.040
90000.00	20000.00	-45.2333	-17.2167	-29.519
90000.00	25000.00	-45.2333	-17.2000	-25.862
90000.00	30000.00	-45.2333	-17.1833	-22.200
90000.00	35000.00	-45.2333	-17.1667	-18.646
90000.00	40000.00	-45.2333	-17.1500	-15.291
90000.00	45000.00	-45.2333	-17.1333	-12.200
90000.00	50000.00	-45.2333	-17.1167	-9.417
90000.00	55000.00	-45.2333	-17.1000	-6.960
90000.00	60000.00	-45.2333	-17.0833	-4.831
90000.00	65000.00	-45.2333	-17.0667	-3.021
90000.00	70000.00	-45.2333	-17.0500	-1.506
90000.00	75000.00	-45.2333	-17.0333	-0.261
90000.00	80000.00	-45.2333	-17.0167	0.745
90000.00	85000.00	-45.2333	-17.0000	1.542
90000.00	90000.00	-45.2333	-16.9833	2.160
90000.00	95000.00	-45.2333	-16.9667	2.627
90000.00	100000.00	-45.2333	-16.9500	2.968
90000.00	105000.00	-45.2333	-16.9333	3.205
90000.00	110000.00	-45.2333	-16.9167	3.357
90000.00	115000.00	-45.2333	-16.9000	3.441
90000.00	120000.00	-45.2333	-16.8833	3.471
90000.00	125000.00	-45.2333	-16.8667	3.458
90000.00	130000.00	-45.2333	-16.8500	3.413
90000.00	135000.00	-45.2333	-16.8333	3.343
90000.00	140000.00	-45.2333	-16.8167	3.255
90000.00	145000.00	-45.2333	-16.8000	3.153
90000.00	150000.00	-45.2333	-16.7833	3.043
95000.00	-100000.00	-45.2333	-16.7667	-10.533
95000.00	-95000.00	-45.2333	-16.7500	-11.837
95000.00	-90000.00	-45.2333	-16.7333	-13.276
95000.00	-85000.00	-45.2333	-16.7167	-14.857
95000.00	-80000.00	-45.2333	-16.7000	-16.580
95000.00	-75000.00	-45.2333	-16.6833	-18.441
95000.00	-70000.00	-45.2333	-16.6667	-20.432
95000.00	-65000.00	-45.2333	-16.6500	-22.536
95000.00	-60000.00	-45.2333	-16.6333	-24.726
95000.00	-55000.00	-45.2333	-16.6167	-26.965
95000.00	-50000.00	-45.2333	-16.6000	-29.207
95000.00	-45000.00	-45.2333	-16.5833	-31.390
95000.00	-40000.00	-45.2333	-16.5667	-33.444
95000.00	-35000.00	-45.2333	-16.5500	-35.292
95000.00	-30000.00	-45.2333	-16.5333	-36.850
95000.00	-25000.00	-45.2333	-16.5167	-38.035
95000.00	-20000.00	-45.2333	-16.5000	-38.774
95000.00	-15000.00	-45.2167	-18.2500	-39.005
95000.00	-10000.00	-45.2167	-18.2333	-38.689
95000.00	-5000.00	-45.2167	-18.2167	-37.812
95000.00	0.00	-45.2167	-18.2000	-36.392
95000.00	5000.00	-45.2167	-18.1833	-34.472
95000.00	10000.00	-45.2167	-18.1667	-32.125
95000.00	15000.00	-45.2167	-18.1500	-29.439
95000.00	20000.00	-45.2167	-18.1333	-26.519
95000.00	25000.00	-45.2167	-18.1167	-23.470
95000.00	30000.00	-45.2167	-18.1000	-20.394
95000.00	35000.00	-45.2167	-18.0833	-17.381
95000.00	40000.00	-45.2167	-18.0667	-14.506
95000.00	45000.00	-45.2167	-18.0500	-11.826
95000.00	50000.00	-45.2167	-18.0333	-9.380
95000.00	55000.00	-45.2167	-18.0167	-7.190
95000.00	60000.00	-45.2167	-18.0000	-5.264
95000.00	65000.00	-45.2167	-17.9833	-3.598
95000.00	70000.00	-45.2167	-17.9667	-2.179
95000.00	75000.00	-45.2167	-17.9500	-0.990
95000.00	80000.00	-45.2167	-17.9333	-0.009
95000.00	85000.00	-45.2167	-17.9167	0.788
95000.00	90000.00	-45.2167	-17.9000	1.424
95000.00	95000.00	-45.2167	-17.8833	1.921
95000.00	100000.00	-45.2167	-17.8667	2.300
95000.00	105000.00	-45.2167	-17.8500	2.579
95000.00	110000.00	-45.2167	-17.8333	2.777
95000.00	115000.00	-45.2167	-17.8167	2.907
95000.00	120000.00	-45.2167	-17.8000	2.982
95000.00	125000.00	-45.2167	-17.7833	3.012
95000.00	130000.00	-45.2167	-17.7667	3.008
95000.00	135000.00	-45.2167	-17.7500	2.976
95000.00	140000.00	-45.2167	-17.7333	2.924
95000.00	145000.00	-45.2167	-17.7167	2.855
95000.00	150000.00	-45.2167	-17.7000	2.775
100000.00	-100000.00	-45.2167	-17.6833	-10.250
100000.00	-95000.00	-45.2167	-17.6667	-11.444
100000.00	-90000.00	-45.2167	-17.6500	-12.751
100000.00	-85000.00	-45.2167	-17.6333	-14.173
100000.00	-80000.00	-45.2167	-17.6167	-15.708
100000.00	-75000.00	-45.2167	-17.6000	-17.350
100000.00	-70000.00	-45.2167	-17.5833	-19.089
100000.00	-65000.00	-45.2167	-17.5667	-20.908
100000.00	-60000.00	-45.2167	-17.5500	-22.780
100000.00	-55000.00	-45.2167	-17.5333	-24.674
100000.00	-50000.00	-45.2167	-17.5167	-26.549
100000.00	-45000.00	-45.2167	-17.5000	-28.353
100000.00	-40000.00	-45.2167	-17.4833	-30.031
100000.00	-35000.00	-45.2167	-17.4667	-31.519
100000.00	-30000.00	-45.2167	-17.4500	-32.753
100000.00	-25000.00	-45.2167	-17.4333	-33.672
100000.00	-20000.00	-45.2167	-17.4167	-34.218
100000.00	-15000.00	-45.2167	-17.4000	-34.348
100000.00	-10000.00	-45.2167	-17.3833	-34.035
100000.00	-5000.00	-45.2167	-17.3667	-33.270
100000.00	0.00	-45.2167	-17.3500	-32.066
100000.00	5000.00	-45.2167	-17.3333	-30.461
100000.00	10000.00	-45.2167	-17.3167	-28.506
100000.00	15000.00	-45.2167	-17.3000	-26.273
100000.00	20000.00	-45.2167	-17.2833	-23.838
100000.00	25000.00	-45.2167	-17.2667	-21.285
100000.00	30000.00	-45.2167	-17.2500	-18.693
100000.00	35000.00	-45.2167	-17.2333	-16.133
100000.00	40000.00	-45.2167	-17.2167	-13.667
100000.00	45000.00	-45.2167	-17.2000	-11.344
100000.00	50000.00	-45.2167	-17.1833	-9.199
100000.00	55000.00	-45.2167	-17.1667	-7.255
100000.00	60000.00	-45.2167	-17.1500	-5.521
100000.00	65000.00	-45.2167	-17.1333	-3.999
100000.00	70000.00	-45.2167	-17.1167	-2.683
100000.00	75000.00	-45.2167	-17.1000	-1.561
100000.00	80000.00	-45.2167	-17.0833	-0.619
100000.00	85000.00	-45.2167	-17.0667	0.163
100000.00	90000.00	-45.2167	-17.0500	0.800
100000.00	95000.00	-45.2167	-17.0333	1.312
100000.00	100000.00	-45.2167	-17.0167	1.715
100000.00	105000.00	-45.2167	-17.0000	2.025
100000.00	110000.00	-45.2167	-16.9833	2.256
100000.00	115000.00	-45.2167	-16.9667	2.422
100000.00	120000.00	-45.2167	-16.9500	2.533
100000.00	125000.00	-45.2167	-16.9333	2.600
100000.00	130000.00	-45.2167	-16.9167	2.630
100000.00	135000.00	-45.2167	-16.9000	2.631
100000.00	140000.00	-45.2167	-16.8833	2.609
100000.00	145000.00	-45.2167	-16.8667	2.570
100000.00	150000.00	-45.2167	-16.8500	2.516
